Comment link,Commenter's Name,Commenter's Channel,Likes,Responses,Posted time,Edited time,comment,video title,labels,keyword 1,keyword 2,keyword 3
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzCTBP_spZNE-lxYmh4AaABAg,Lin Link,http://www.youtube.com/channel/UCzwarIY3aLdj4jubiehVkpw,438,9,2021-05-27T21:28:39Z,2021-05-27T21:28:39Z,"Sorry for this downer message, but my mom was a big fan of you guys. She even had a few books, and her phone screen was a picture of you guys, and watching this silly video really helped me feel like she wasn't really gone. Keep up the good work.",International Desserts,,you guys,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgxG3Ot1_veZOwNk5Kl4AaABAg,Yonnick,http://www.youtube.com/channel/UCa21ZWJbaQDu9kmAjvlhKgg,436,1,2021-06-01T12:16:45Z,2021-06-01T12:17:33Z,"3:42 - ""you cold heartless people"" <br><br>Oh how things change so quickly 😂",Which food would you rather?,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgwfN3xRlOeUfKDsEoF4AaABAg,Mrjman72,http://www.youtube.com/channel/UCuaE4EEq8qnmYU6TkroK7WA,436,4,2021-06-03T11:10:09Z,2021-06-03T11:10:09Z,"None of these tournament intros will ever beat ""TAKE IT TO THE SCOOP"" 😂",Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugy3w7DCI7GBgNCVFBl4AaABAg,Greg Jonson,http://www.youtube.com/channel/UCRq8Odw1ITmyesYJvrz3Rug,414,3,2021-06-03T10:43:47Z,2021-06-03T10:44:02Z,"For me, the fade-in into the GMM intro as the boys say ""let's talk about that"" is VERY satisfying.",Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzF0QROWWlQ-FWWTDZ4AaABAg,Jonah Solomon,http://www.youtube.com/channel/UCYv6IbaN2rf50rpzebbl4dw,410,1,2021-05-31T16:53:46Z,2021-05-31T16:53:46Z,"""can you taste caffeine?... WRITE THAT DOWN!"" they gotta see if you can see a difference now",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzC92ulHz6eQhTX7Ep4AaABAg,Gola245,http://www.youtube.com/channel/UC3Y1Lk2NScLm-oPSToLgNqA,403,10,2021-05-31T12:40:26Z,2021-05-31T12:40:26Z,"Why's nobody raving over the fact that there is a peanut brand called ""Deez nuts!"" ?",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugy9dOJdP1lAqQnqQ5R4AaABAg,HerbertHamptonBlue,http://www.youtube.com/channel/UCq-M3f6qDbAxF6VrcMHijVg,402,1,2021-05-24T10:58:02Z,2021-05-24T10:58:02Z,It's the craziest thing being able to see the cameras and the other side of the set....,International Desserts,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgyT-F6t_gFOucKLHf14AaABAg,Sluhg1,http://www.youtube.com/channel/UCXA7qlaIEGfJzWaAo5Ax5Nw,385,2,2021-06-03T15:14:02Z,2021-06-03T15:14:02Z,The fact that crackling fire didn't move on is criminal. It's so soothing.,Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugy5FOWrGtehGFwfWXN4AaABAg,BlueFox,http://www.youtube.com/channel/UC-PAI6YInYmWq5KSdOztmcw,378,3,2021-05-31T10:16:22Z,2021-05-31T10:16:22Z,I love how Stevie pronounces every extreme snack. Makes it feel truly extreme.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugxwhkgd52rSqHxQHrp4AaABAg,MIKE G,http://www.youtube.com/channel/UCdo2RVcopquD6MJW_LwPNBQ,378,12,2021-06-07T11:13:02Z,2021-06-07T11:13:02Z,Im trying to see how they re-made filled Hershey kisses nearly perfectly.... how in the..?,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxIAt2VdWdk0a22L1t4AaABAg,Faith Murphy,http://www.youtube.com/channel/UC-927NnEVH7lDQHurqpDdRg,369,2,2021-06-01T07:47:23Z,2021-06-01T07:47:23Z,"Rhett is the mom asking her son ""what do you have?"" And the kid yelling ""a knife!"" Then running after him yelling ""no!""",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgwM-LGmwVci4V0Tl1x4AaABAg,monkeycemetrywarden,http://www.youtube.com/channel/UCKicyiwp5WkONkBbCMgCpLQ,365,5,2021-06-07T10:06:12Z,2021-06-07T10:06:12Z,"At this point in my life,  90% of YouTube is mythical entertainment for me.",Alternate Universe Snacks,,,mythical,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxXq-l6KwYNZqezaOF4AaABAg,Michael Gauthier,http://www.youtube.com/channel/UCzB3e_7yt8Q9Xgv4QNIOaCQ,349,6,2021-05-31T12:41:23Z,2021-05-31T12:41:23Z,"Link needs to use an axe instead of darts for ""Where in the World"" games.",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgyPDDknHV5RruzrzWN4AaABAg,NatashaCine,http://www.youtube.com/channel/UCcxLkBUy5qKmMJVMpkIV5Vw,346,15,2021-06-04T10:32:38Z,2021-06-04T10:32:38Z,"My dad has type 2 diabetes and he asked me this when he was diagnosed. I told him I don't know, how am I supposed to know. Now I can tell him lol.",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgxjR9hwWFGmuV9gP_J4AaABAg,Daniel Egler,http://www.youtube.com/channel/UCbFpShK4ocQnfFm9S1m3bbw,345,0,2021-06-01T16:31:11Z,2021-06-01T16:31:11Z,Rhett's birthday: bean tasting contest<br>Link's birthday: liver cream donuts,Which food would you rather?,dialog format,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgxJ38Htmxujtfux-e94AaABAg,Dirty Dave,http://www.youtube.com/channel/UC1nQLP8Rvu7CTdNC5KrWzGA,341,9,2021-06-03T21:13:58Z,2021-06-03T21:13:58Z,The fire doesn't need a resolution. Who wants a fire to end when you're sitting by one outside? Sitting by a fire is one of the greatest human experiences ever and it's pretty much universal.,Best Sound Test,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugz1ZXedVCxC1I3HLvZ4AaABAg,Jan Wesseling,http://www.youtube.com/channel/UCY7aHYkTQT7-FclubJMvzhQ,337,5,2021-05-24T19:03:54Z,2021-05-24T19:03:54Z,New rule idea: when they guess the country correctly their distances get halfed,International Desserts,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugy2G4CTzfDKsfnlfFR4AaABAg,Chris Jensen,http://www.youtube.com/channel/UCFgtvE-jXcWiOKzTD7bwIdg,337,9,2021-06-03T14:41:21Z,2021-06-03T14:41:21Z,Imo they picked an engine rev that sounded more like a nissan altima than a performance vehicle,Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgxrtgtaVP7K4OKuBEB4AaABAg,James Sr.,http://www.youtube.com/channel/UCLtB3mlrzs_5O72j9tVGlQA,336,0,2021-06-03T10:13:24Z,2021-06-03T10:13:24Z,Mac and cheese being up there shows the power of memes 😅😅,Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx4KnZxbtgb29Dmmx94AaABAg,Sara Jerde,http://www.youtube.com/channel/UCQmOissLhH1YItIGaVuYlDw,333,6,2021-05-31T10:05:53Z,2021-05-31T10:06:06Z,This episode was TOTALLY Link's idea and they just went with it because NOBODY had a better one.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugw91ePSspfAfkF59kp4AaABAg,Mathilde Andersen,http://www.youtube.com/channel/UCw8AWCV1U-f4e7bNJeqsByQ,298,12,2021-06-03T10:04:48Z,2021-06-03T10:04:48Z,Rain on angled windows and thunder in the distance,Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugxrnj71YjVRzKoerXN4AaABAg,Magic Moon,http://www.youtube.com/channel/UC1xiYKIqbMjvm-6t6Ii3IqQ,295,6,2021-05-31T12:19:38Z,2021-05-31T12:19:38Z,"Rhet is like the dad saying ""be careful it's sharp"" and Link is the 12 year old going (running around)""I HAVE AN AXE""",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzzyjgmyinPpPKeEwZ4AaABAg,adventurer923,http://www.youtube.com/channel/UCDCF_4urxgYU0fyZHxhAqbQ,293,1,2021-05-24T10:26:58Z,2021-05-24T10:26:58Z,"Rhett is so pure when Link gets one right after failing miserably: ""See, you know things!"" 🤣😍",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugw6JuOzO6V2OS6PH7F4AaABAg,Trisha Fawver,http://www.youtube.com/channel/UC9SVwLgDlzrdIbeOPygye4A,293,0,2021-05-24T23:11:11Z,2021-05-24T23:11:11Z,"No one WINS Hershey squirts, Rhett.  That's a lose-lose situation.",International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgwVY5U8wGmyk07mRSV4AaABAg,Shnipl,http://www.youtube.com/channel/UCZCW8eCEZBGPmKJ1iyy6reg,292,6,2021-05-24T10:02:04Z,2021-05-24T10:02:04Z,"I can't stop myself from coming back here for many years now I watched y'all, great personality, great content, great people in general I love you so much Rhett and Link keep doing what you do",International Desserts,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugx1-2UPgvFS5yhclD94AaABAg,Susan Robinson,http://www.youtube.com/channel/UCyNKijjnjrmObMNfj3uZeog,289,1,2021-05-31T14:07:26Z,2021-05-31T14:07:26Z,"I can't believe how good they were at this game, particularly Link, who can barely throw a dart!",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgxGcF_ta4oWMr5iZ2Z4AaABAg,David Moskowitz,http://www.youtube.com/channel/UC-OheB0QUIYQE5KU43kDyKA,289,2,2021-06-01T13:23:47Z,2021-06-01T13:23:47Z,Rhett couldn't even let Link win on his birthday---classic.,Which food would you rather?,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugw_jlmmlEiHxNVbrNl4AaABAg,Mina Mohkami,http://www.youtube.com/channel/UCqgrYj9G09J5NW2jjLqyNqg,287,3,2021-05-24T19:53:14Z,2021-05-24T19:53:14Z,"as an born and raised iranian, i am always grateful when you incorporate my country in your games. also nicole surprised me with her farsi!! افرين خانوم 🥰",International Desserts,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgyosAS3quaBir3U8bd4AaABAg,BrianCS Video,http://www.youtube.com/channel/UCIXo_O-a7jwUTnxyFEUT-UA,286,1,2021-06-03T13:54:15Z,2021-06-03T13:54:15Z,"I wonder if the crackling fire had a ""pop"" at the end, would it have gone further?",Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwZIuDYEKJ56q2de7l4AaABAg,Minnie Strindin,http://www.youtube.com/channel/UCT3xJCJ4OBu8tUvROrMT8mg,284,6,2021-05-31T18:34:26Z,2021-05-31T18:34:26Z,No one is talking about how shockingly good these guys were at throwing,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxwOjAU-Nh1A5m266B4AaABAg,Ricardo Gama,http://www.youtube.com/channel/UCjca-WyFduuzhx_ESkINfHA,277,2,2021-05-24T17:04:39Z,2021-05-24T17:04:39Z,it's always weird to me that link is such a germaphobe and specific about his cleaning habits but then he just throws the cone with half-eaten cream back into the full container and rhett simply puts his aside,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgyQT-Dq0yhUz73mNLp4AaABAg,Hawk Kalitz,http://www.youtube.com/channel/UC4kkAhp5SO4qrivhQrPuVig,266,4,2021-05-24T19:20:24Z,2021-05-24T19:20:24Z,Right in the buttcrack of New Zealand.<br><br>Can someone get that on a T-Shirt? Because...there's probably a bunch of New Zealanders on here that are probably wanting to laugh at the notion of that idea.,International Desserts,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=Ugya96YbeVcIfswVzpJ4AaABAg,Emily Stockhus,http://www.youtube.com/channel/UCaJVpmIbCB6pdrgQnA-t1zQ,263,14,2021-06-01T12:19:00Z,2021-06-01T12:19:00Z,"I'm part of that 21% that would be ""deflowered by Danny Devito""",Which food would you rather?,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgxyhveieERwm_AaxAl4AaABAg,aidan adcock,http://www.youtube.com/channel/UCgMeFkC8NWaiX4s1de6JKzQ,253,6,2021-05-24T16:02:11Z,2021-05-24T16:02:11Z,"Has GMM become more of a Good Mythical ""Midnight"" for anyone else??",International Desserts,,,mythical,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugzj-UcRyCSP70my7SJ4AaABAg,MRae David,http://www.youtube.com/channel/UCW6htilHTVFbg_FoZh-vEDw,249,1,2021-05-24T10:26:50Z,2021-05-24T10:27:01Z,Link being extra trigerred by Rhett's hat lmao 😆,International Desserts,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgxvUsY_3Eb8TUkgb1Z4AaABAg,Taylor Goodnight,http://www.youtube.com/channel/UCjxbL7miyzCz9n6sJtLI_MQ,249,1,2021-06-07T13:35:37Z,2021-06-07T13:35:37Z,"Make a chart with ""worm holes"" to the dimensions and use darts to guess which dimension stevie and chase went to this time😂",Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgzT5NR7VSW_-Cd5nVF4AaABAg,Ron Duncan,http://www.youtube.com/channel/UCbYmUEAO105gH1Ik17bywlQ,243,6,2021-06-04T10:23:54Z,2021-06-04T10:23:54Z,"Just an FYI, Truvia is a blend of erythritol (a sugar alcohol) and stevia. So yes Rhett, there is a sugar alcohol on the table. It's also my preferred one, to be honest.",Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgwJzUEgHC3EsoMv4Qh4AaABAg,Miss Ladwig,http://www.youtube.com/channel/UC-1hQ_tEbyUxjrWDu5yOECQ,243,3,2021-06-01T10:01:53Z,2021-06-01T10:01:53Z,Happy birthday Link. Here's to 43 more years of Good Mythical Morning.,Which food would you rather?,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgzDGKUaPHB2rhMHIEp4AaABAg,Justin Perez,http://www.youtube.com/channel/UCcraVnPcb5tpylsSDZFkz6g,242,3,2021-05-31T13:20:00Z,2021-05-31T13:20:00Z,"Stevie's commentary is hilarious, the way she said ""oh no"" about the ""Childs"" comment haha",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugzdo4d2E2PxHWC7YfV4AaABAg,Vuffy,http://www.youtube.com/channel/UCPygQrb3bShjt1UTG93i0tg,236,0,2021-06-03T14:50:32Z,2021-06-03T14:50:32Z,Alternative title: Rhett getting an eargasm for 15 minutes straight,Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgyLDYyYeoAssxdy2Mh4AaABAg,marandaification,http://www.youtube.com/channel/UCdqlBCX11pufDHrqZx2TfQQ,233,4,2021-06-03T10:26:37Z,2021-06-03T10:26:37Z,Every time they played the engine rev it made my blood pressure rise,Best Sound Test,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgzQXYcrFjpmU0WfbHV4AaABAg,Quietus Plus,http://www.youtube.com/channel/UCUTiDshcpghsyLLvM3nm94A,233,3,2021-06-07T10:36:20Z,2021-06-07T10:36:20Z,"Props to the art department for ""Assin"" instead of ""Nissin""",Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwwQN-C-QH7SXUgXdJ4AaABAg,Ione V,http://www.youtube.com/channel/UCPAjuShZzVVfbMQsxjP6w2g,228,4,2021-05-31T10:41:23Z,2021-05-31T10:41:40Z,Can you taste caffeine?.... Write that down. <br><br>I'll be waiting for this episode.,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=_eByxXbHJp4&lc=UgzUEaDzs_PJIoTo8eN4AaABAg,Laura,http://www.youtube.com/channel/UC56fY5qwkhXEeHZzGSb8RPg,226,21,2021-06-04T10:07:45Z,2021-06-04T10:07:45Z,Am I the only one who hates the taste of sweeteners in drinks? Like I bought sugar free bc I didn't want it to be sweet and instead it tastes like pain 😭,Blind Sweetener Taste Test,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgzC2L-lN2XpMFkJL5Z4AaABAg,Ellie Kempe,http://www.youtube.com/channel/UC7aOYLegp6gFhSdiPxK54ZQ,223,0,2021-06-07T13:24:33Z,2021-06-07T13:24:33Z,"That Brunei dart flex needs to me added in Link's ""achievements"" section on Link's wiki",Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwpRSaISO5Zblxh0Fd4AaABAg,Anna Craft,http://www.youtube.com/channel/UCjeSdnrAosU29kOH7t9Hspw,220,3,2021-05-31T13:19:04Z,2021-05-31T13:19:04Z,"""I'm not playing you, I just said some things and you took it a certain way."" - every boy that has ever played me in my whole life and now Rhett 😂",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgziZZi37zytG2PruMx4AaABAg,I hate humanity,http://www.youtube.com/channel/UCvdUe72fhB-jS_r0RrFy_qQ,216,2,2021-06-03T10:54:41Z,2021-06-03T10:54:41Z,This needs a revisit in a future episode. This was to small,Best Sound Test,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgzBw_qOoYNl4z_BdYJ4AaABAg,Laura Craycraft,http://www.youtube.com/channel/UChi8SwSVudKSesFSCIjyLEA,216,0,2021-06-07T10:34:03Z,2021-06-07T10:34:03Z,I really hope this is someone's first episode and that they stay!,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=UgzIRbVT5wSmqoeJKrd4AaABAg,Diana Burciaga,http://www.youtube.com/channel/UCui6nUE7bIbz7RyaFHDxTeQ,211,2,2021-05-24T19:19:29Z,2021-05-24T19:19:29Z,I appreciated that Rhett didn't let Link's crankiness bring his mood down 😂 he kept meeting his sour mood with jokes & encouragement,International Desserts,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugw84k3GNdn0HYSLDoN4AaABAg,Kaz MaTaz,http://www.youtube.com/channel/UCV_Y8ZK-p0wLj4bSntslVrQ,209,5,2021-05-24T11:43:07Z,2021-05-24T11:43:07Z,I absolutely love how bad Link's throws are...And am equally as horrified for the crew and how it looks like he's going to throw it at them by accident.,International Desserts,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgwSdJI0ra44yZOHCWB4AaABAg,doomphd,http://www.youtube.com/channel/UCcUXeWDsQ2tf8WEtE0-QaKg,207,1,2021-06-01T17:41:48Z,2021-06-01T17:41:48Z,"""The social implications of being the peep eater""",Which food would you rather?,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgzLb-x_i6paaxCPOyh4AaABAg,ThatOneDevil,http://www.youtube.com/channel/UCon98vdv29kH84fRGzcOIjA,205,7,2021-06-07T10:19:10Z,2021-06-07T10:19:10Z,note to self: dont eat while watching a snack taste test,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwpQ6naqGzYblfF-Pt4AaABAg,Zac Burnett,http://www.youtube.com/channel/UC0CUkCaUxZ9ZvRskyr4icBA,200,0,2021-05-31T19:28:00Z,2021-05-31T19:28:00Z,Chase can't be a lumber-snack because he's a whole fricken meal,Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgxO1HhXqosSLTIQMU54AaABAg,Samuel Carbajal,http://www.youtube.com/channel/UCAJh2-pQiNDE6eieP_FkVqA,200,3,2021-06-04T07:17:05Z,2021-06-04T07:17:05Z,"You should do this except with products that claim to ""hide"" veggies in them. Like regular chicken nuggets vs. ones with hidden veggies inside. And other products like that!",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=Ugx7B3yedXVWdK8kfDl4AaABAg,Meghan Fleming,http://www.youtube.com/channel/UCnOXP_O7rCo6YbwZEAOLlLw,200,2,2021-06-01T11:40:53Z,2021-06-01T11:40:53Z,I just know now that Danny Devito doing his little dance with his hips that he does on It's Always Sunny is going to keep popping into my head today.,Which food would you rather?,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgwheS9WvvC5tGZGUVx4AaABAg,REd ALi,http://www.youtube.com/channel/UC0CGvgmiDiOn4OllyKtF80Q,200,2,2021-06-03T13:16:28Z,2021-06-03T13:16:28Z,"Link: ""Even do three in a row""<br><b>hits button 4 times</b> 😂",Best Sound Test,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=UgwO9Qk92eyx597mYLl4AaABAg,whatiwasgoingtosay,http://www.youtube.com/channel/UC5z0MrhXKEyFPnp8f70jLmw,197,5,2021-06-07T13:17:35Z,2021-06-07T13:17:35Z,Link boofing ramen is not how I expected to start my day.,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=Ugz-sxQUwc_1nurxCAd4AaABAg,MikeOrkid,http://www.youtube.com/channel/UCMUkWsrLnuVUKt4vdt7Vf2Q,196,1,2021-06-03T10:30:00Z,2021-06-03T10:30:00Z,"Maybe if they didn't use your grandma's Camry for the engine rev, it may have been a little better.",Best Sound Test,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgzsFyDKaju_ZebYDyF4AaABAg,Crystal Behunin,http://www.youtube.com/channel/UCnOHVGBPK2PSAuUdJjrjB5Q,193,10,2021-06-03T10:11:13Z,2021-06-03T10:11:13Z,"Lol these boys need ""completion"" in order to have satisfaction.",Best Sound Test,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=Ugyun7uq6RqnPMsJuIN4AaABAg,Sam Hoesl,http://www.youtube.com/channel/UCD5W6peTpTgSKfMnSnzMthA,189,1,2021-05-31T17:59:51Z,2021-05-31T17:59:51Z,"Rhett doing the ""hits blunt"" after link talking about the popcorn made me laugh way harder than it should have 😂",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugwi3tk9MI7FGAB99Z94AaABAg,boisterousgiant,http://www.youtube.com/channel/UClrAf6hHgnW7HBAYJ_cLtSA,188,0,2021-06-07T13:50:57Z,2021-06-07T13:50:57Z,This seems like a very April 1st episode.,Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=ugG1rQphVes&lc=UgwH5yrF9ZNPgU_Iolp4AaABAg,Dylan Longworth,http://www.youtube.com/channel/UC0iEuSW9KI1KaBLApbCpM-Q,186,2,2021-06-02T18:48:10Z,2021-06-02T18:48:10Z,"I cannot believe they got ""Dee's Nuts"" for this game. that's amazing",Extreme vs Original Snack,,,,
https://www.youtube.com/watch?v=m7YUKGOI6fA&lc=Ugz-rPL5m5HsrxvtzV14AaABAg,Ντίνα Βαϊτση,http://www.youtube.com/channel/UCTczyNyAeyjsh9Jt-qAEzdw,186,3,2021-06-07T11:54:13Z,2021-06-07T11:54:13Z,"Link liking something, while Rhett isn't... That's a first! 😄😄😄",Alternate Universe Snacks,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgycTbqZOSYV64Uz_cJ4AaABAg,Amber Jensen,http://www.youtube.com/channel/UC_1GBhn8wPH_bRjVIo0QZXw,185,0,2021-06-03T14:21:41Z,2021-06-03T14:21:41Z,"I'm not sure why, but Announcer Rhett and Avatar Link makes me so happy and comforted. Thank you for these routines! ♡",Best Sound Test,,,,
https://www.youtube.com/watch?v=VmCNX65Fq8A&lc=UgxlDyR600DSBuHtgbd4AaABAg,Mutotoru,http://www.youtube.com/channel/UC7p2Jc25qHphyX2xyAgd46w,183,14,2021-06-01T10:32:06Z,2021-06-01T10:32:06Z,"The subway/spirit question was pretty funny to answer as a European: ""excuse me, what the heck is even Spirit""",Which food would you rather?,,,,
https://www.youtube.com/watch?v=Lw5JhiaxyPQ&lc=UgyU5g1TiEpWm490G8t4AaABAg,Robert McCarrick,http://www.youtube.com/channel/UC8GCys1nnFDirEoSUOhKVaQ,183,2,2021-06-03T13:57:11Z,2021-06-03T13:57:11Z,They missed a basketball being dribbled followed by a net-ripping swish.,Best Sound Test,,,,
https://www.youtube.com/watch?v=vB3r4FvcQcA&lc=Ugz9tLOGYE1KAyl5V4d4AaABAg,Platoon Goon,http://www.youtube.com/channel/UCn7QUDD9zmhi3MccFq9R4tw,182,4,2021-05-24T12:45:48Z,2021-05-24T12:45:48Z,"I'm getting a refrigerator installed right now, I haven't had one for over a month! And for that, it's a very mythical morning",International Desserts,,,mythical,
